"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/04/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/05/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/06/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/07/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/08/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/09/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/10/2020","AQS","360551007","1","0.6","ppm","7","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/11/2020","AQS","360551007","1","0.6","ppm","7","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/12/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/13/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/14/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/15/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/16/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/17/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/18/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/19/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/20/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/21/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/22/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/23/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/24/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/25/2020","AQS","360551007","1","0.5","ppm","6","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/26/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/27/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/28/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/29/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/01/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/02/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/03/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/04/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/05/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/06/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/07/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/08/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/09/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/10/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/11/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/12/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/13/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/14/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/15/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/16/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/17/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/18/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/19/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/20/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/21/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/22/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/23/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/24/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/25/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/26/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","17","71.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/27/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/28/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/29/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/30/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/31/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/01/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/02/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/03/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/04/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/05/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/06/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/07/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/08/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","14","58.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/09/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/10/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/11/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/12/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/13/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/14/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/15/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/16/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/17/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/18/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/19/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/20/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/21/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/22/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","17","71.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/23/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/24/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/25/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/26/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/27/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/28/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/29/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","15","63.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/30/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/01/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/02/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/03/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/04/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/05/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/06/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/07/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","17","71.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/08/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/09/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/10/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/11/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/12/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/13/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/14/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/15/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/16/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/17/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/18/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/19/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/20/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/21/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/22/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/23/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/24/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/25/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/26/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/27/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/28/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","17","71.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/29/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/30/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"05/31/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/01/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/02/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/03/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/04/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/05/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/06/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/07/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/08/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/09/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/10/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/11/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/12/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/13/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/14/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/15/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/16/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/17/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/18/2020","AQS","360551007","1","0.4","ppm","5","ROCHESTER 2","18","75.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/19/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/20/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/21/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/22/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/23/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/24/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/25/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/26/2020","AQS","360551007","1","0.1","ppm","1","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/27/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/28/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/29/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"06/30/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/01/2020","AQS","360551007","1","0.2","ppm","2","ROCHESTER 2","14","58.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"07/02/2020","AQS","360551007","1","0.3","ppm","3","ROCHESTER 2","24","100.0000","42101","Carbon monoxide","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
