"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/02/2020","AQS","360290023","1","7.1","ppb","7","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/03/2020","AQS","360290023","1","12.7","ppb","11","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/04/2020","AQS","360290023","1","17.6","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/05/2020","AQS","360290023","1","16.1","ppb","15","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/06/2020","AQS","360290023","1","13.3","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/07/2020","AQS","360290023","1","15.7","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/08/2020","AQS","360290023","1","14.6","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/09/2020","AQS","360290023","1","10.9","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/10/2020","AQS","360290023","1","25.1","ppb","24","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/11/2020","AQS","360290023","1","21.2","ppb","20","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/12/2020","AQS","360290023","1","21.2","ppb","20","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/13/2020","AQS","360290023","1","9.4","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/14/2020","AQS","360290023","1","8.1","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/15/2020","AQS","360290023","1","7.8","ppb","7","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/16/2020","AQS","360290023","1","9.2","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/17/2020","AQS","360290023","1","24.4","ppb","23","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/18/2020","AQS","360290023","1","22","ppb","21","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/19/2020","AQS","360290023","1","13.5","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/20/2020","AQS","360290023","1","15.8","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/21/2020","AQS","360290023","1","21.8","ppb","20","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/22/2020","AQS","360290023","1","23.6","ppb","22","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/23/2020","AQS","360290023","1","19.3","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/24/2020","AQS","360290023","1","19.3","ppb","18","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/25/2020","AQS","360290023","1","25.9","ppb","24","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/26/2020","AQS","360290023","1","17.1","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/27/2020","AQS","360290023","1","10.6","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/28/2020","AQS","360290023","1","18.3","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/29/2020","AQS","360290023","1","6.7","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/30/2020","AQS","360290023","1","6.6","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/31/2020","AQS","360290023","1","8.4","ppb","8","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/01/2020","AQS","360290023","1","9.2","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/02/2020","AQS","360290023","1","20.1","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/03/2020","AQS","360290023","1","22","ppb","21","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/04/2020","AQS","360290023","1","14","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/05/2020","AQS","360290023","1","19.9","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/06/2020","AQS","360290023","1","12.2","ppb","11","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/07/2020","AQS","360290023","1","9.6","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/08/2020","AQS","360290023","1","7.5","ppb","7","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/09/2020","AQS","360290023","1","10.6","ppb","9","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/10/2020","AQS","360290023","1","13.8","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/11/2020","AQS","360290023","1","7.1","ppb","7","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/12/2020","AQS","360290023","1","3.8","ppb","3","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/13/2020","AQS","360290023","1","5.2","ppb","5","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/14/2020","AQS","360290023","1","18.9","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/15/2020","AQS","360290023","1","27.7","ppb","25","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/16/2020","AQS","360290023","1","19.6","ppb","18","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/17/2020","AQS","360290023","1","10","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/18/2020","AQS","360290023","1","15.3","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/19/2020","AQS","360290023","1","10.2","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/20/2020","AQS","360290023","1","10.1","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/21/2020","AQS","360290023","1","10.1","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/22/2020","AQS","360290023","1","19.7","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/23/2020","AQS","360290023","1","18.8","ppb","17","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/24/2020","AQS","360290023","1","34.4","ppb","32","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"01/01/2020","AQS","360550015","1","9.5","ppb","8","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/02/2020","AQS","360550015","1","15.5","ppb","14","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/03/2020","AQS","360550015","1","17.5","ppb","16","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/04/2020","AQS","360550015","1","10.7","ppb","9","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/05/2020","AQS","360550015","1","13.5","ppb","12","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/06/2020","AQS","360550015","1","7","ppb","7","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/07/2020","AQS","360550015","1","25.9","ppb","24","Rochester Near-Road","18","75.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/08/2020","AQS","360550015","1","10.4","ppb","9","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/09/2020","AQS","360550015","1","22.3","ppb","21","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/10/2020","AQS","360550015","1","15.7","ppb","14","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/11/2020","AQS","360550015","1","11","ppb","10","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/12/2020","AQS","360550015","1","6.8","ppb","6","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/13/2020","AQS","360550015","1","15.1","ppb","14","Rochester Near-Road","22","92.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/14/2020","AQS","360550015","1","11","ppb","10","Rochester Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/15/2020","AQS","360550015","1","12.4","ppb","11","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/16/2020","AQS","360550015","1","9.2","ppb","8","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/17/2020","AQS","360550015","1","27.2","ppb","25","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/18/2020","AQS","360550015","1","11.8","ppb","10","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/19/2020","AQS","360550015","1","6.1","ppb","6","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/20/2020","AQS","360550015","1","25.6","ppb","24","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/21/2020","AQS","360550015","1","30.7","ppb","28","Rochester Near-Road","18","75.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/22/2020","AQS","360550015","1","35.5","ppb","33","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/23/2020","AQS","360550015","1","37.4","ppb","35","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/24/2020","AQS","360550015","1","28.3","ppb","26","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/25/2020","AQS","360550015","1","14.6","ppb","13","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/26/2020","AQS","360550015","1","5.5","ppb","5","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/27/2020","AQS","360550015","1","11.4","ppb","10","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/28/2020","AQS","360550015","1","10","ppb","9","Rochester Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/29/2020","AQS","360550015","1","19.7","ppb","18","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/30/2020","AQS","360550015","1","24.7","ppb","23","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/31/2020","AQS","360550015","1","29.9","ppb","27","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/01/2020","AQS","360550015","1","16.8","ppb","15","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/02/2020","AQS","360550015","1","13.3","ppb","12","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/03/2020","AQS","360550015","1","25.6","ppb","24","Rochester Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/04/2020","AQS","360550015","1","21.9","ppb","20","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/05/2020","AQS","360550015","1","7.7","ppb","7","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/06/2020","AQS","360550015","1","13.4","ppb","12","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/07/2020","AQS","360550015","1","9.4","ppb","8","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/08/2020","AQS","360550015","1","21.8","ppb","20","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/09/2020","AQS","360550015","1","21.2","ppb","20","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/10/2020","AQS","360550015","1","30.2","ppb","28","Rochester Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/11/2020","AQS","360550015","1","30","ppb","28","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/12/2020","AQS","360550015","1","28.1","ppb","26","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/13/2020","AQS","360550015","1","15.7","ppb","14","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/14/2020","AQS","360550015","1","28.3","ppb","26","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/15/2020","AQS","360550015","1","13.4","ppb","12","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/16/2020","AQS","360550015","1","7.2","ppb","7","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/17/2020","AQS","360550015","1","12","ppb","11","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/18/2020","AQS","360550015","1","7.8","ppb","7","Rochester Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/19/2020","AQS","360550015","1","11.1","ppb","10","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/20/2020","AQS","360550015","1","16.1","ppb","15","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/21/2020","AQS","360550015","1","12.9","ppb","11","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/22/2020","AQS","360550015","1","7.2","ppb","7","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/23/2020","AQS","360550015","1","21.4","ppb","20","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/24/2020","AQS","360550015","1","22.8","ppb","21","Rochester Near-Road","18","75.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/25/2020","AQS","360550015","1","28.6","ppb","26","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/26/2020","AQS","360550015","1","10.6","ppb","9","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/27/2020","AQS","360550015","1","7.9","ppb","7","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/28/2020","AQS","360550015","1","5.9","ppb","5","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"02/29/2020","AQS","360550015","1","12","ppb","11","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/01/2020","AQS","360550015","1","12.8","ppb","11","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/04/2020","AQS","360550015","1","7.4","ppb","7","Rochester Near-Road","23","96.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/05/2020","AQS","360550015","1","9.5","ppb","8","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/06/2020","AQS","360550015","1","15.1","ppb","14","Rochester Near-Road","23","96.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/07/2020","AQS","360550015","1","11.4","ppb","10","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/08/2020","AQS","360550015","1","14.8","ppb","13","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/09/2020","AQS","360550015","1","11.8","ppb","10","Rochester Near-Road","18","75.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/10/2020","AQS","360550015","1","6.9","ppb","6","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"03/11/2020","AQS","360550015","1","26.8","ppb","25","Rochester Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
